accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI_mean,mass_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,cysteine_cont_percent_mean,cysteine_num_mean,desc_lower,desc_lower_2
XP_027270541.1,EPM2A-interacting protein 1 [Cricetulus griseus],False,False,False,True,False,False,5.4060314718407145,70016.27010000027,-12.957067523667554,-90.96116085058537,78.00409332691783,-0.022227345183981728,-0.15604033218693605,0.13381298700295435,1.4851485148514851,9.0,epm2a-interacting protein 1,epm2a interacting protein 1
XP_027253000.1,actin-related protein 2/3 complex subunit 2 [Cricetulus griseus],False,False,False,True,False,True,7.391911232724443,34346.62310000003,1.7084526727132934,-43.98624884018076,45.69470151289405,0.0047118751645228805,-0.1213131137905114,0.12602498895503428,0.6666666666666667,2.0,actin-related protein 2/3 complex subunit 2,actin related protein 2/3 complex subunit 2
XP_027277508.1,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,8.248051647825095,47951.09220000001,2.67546470592219,-63.9687362294485,66.64420093537069,0.005907182793468752,-0.14123715298434178,0.14714433577781053,1.4084507042253522,6.0,trna (adenine(58)-n(1))-methyltransferase non-catalytic subunit trm6 isoform x3,trna (adenine(58) n(1)) methyltransferase non catalytic subunit trm6 isoform x3
XP_027266466.1,diphosphomevalonate decarboxylase isoform X2 [Cricetulus griseus],False,False,False,True,True,True,6.202667356540905,41214.32240000004,-4.550874382817387,-42.98647163743685,38.435597254619466,-0.011115003183415009,-0.10498966328270593,0.09387466009929091,1.8617021276595744,7.0,diphosphomevalonate decarboxylase isoform x2,diphosphomevalonate decarboxylase isoform x2
XP_027250483.1,regulator of nonsense transcripts 1 isoform X7 [Cricetulus griseus],False,False,False,True,False,True,6.710204107731161,122611.84040000042,-3.3999857990224545,-120.9659069103391,117.56592111131664,-0.00401453900485506,-0.1428306999661134,0.13881616096125834,2.0664869721473496,23.0,regulator of nonsense transcripts 1 isoform x7,regulator of nonsense transcripts 1 isoform x7
XP_027257438.1,microtubule-associated protein 1B isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.196388679807055,270367.8334999994,-160.54774719897108,-468.73653333064306,308.1887861316719,-0.1118959552464979,-0.32669235832354515,0.21479640307704723,0.8935824532900082,22.0,microtubule-associated protein 1b isoform x2,microtubule associated protein 1b isoform x2
XP_027264043.1,alpha-mannosidase 2x isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.95813329167329,120571.07420000064,-0.5767362015515827,-117.98159447828122,117.40485827672964,-0.0006886448630870306,-0.14087449124522985,0.1401858463821428,0.9425070688030159,10.0,alpha-mannosidase 2x isoform x2,alpha mannosidase 2x isoform x2
XP_027289142.1,ATP-dependent RNA helicase DDX3X isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.254386829848971,73179.61380000043,1.5045627466888112,-89.97387983132849,91.4784425780173,0.0025060924135883052,-0.14986603793203898,0.15237213034562727,1.059001512859304,7.0,atp-dependent rna helicase ddx3x isoform x2,atp dependent rna helicase ddx3x isoform x2
XP_027252540.1,poly(rC)-binding protein 2 isoform X21 [Cricetulus griseus],False,False,False,True,False,False,9.792791681267294,32307.92800000003,5.141577183738441,-25.984131285731312,31.125708469469753,0.014770792877952401,-0.07464756583815295,0.08941835871610533,1.9543973941368076,6.0,poly(rc)-binding protein 2 isoform x21,poly(rc) binding protein 2 isoform x21
XP_027272802.1,cAMP-dependent protein kinase type II-beta regulatory subunit isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.36655950121772,46071.49140000004,-18.57855922656202,-68.9644868236359,50.38592759707385,-0.04212798657481741,-0.15638107022268488,0.11425308364786742,1.9230769230769231,8.0,camp-dependent protein kinase type ii-beta regulatory subunit isoform x2,camp dependent protein kinase type ii beta regulatory subunit isoform x2
XP_027253469.1,septin-2 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.616575149874477,41609.14220000008,-2.754330142157084,-56.97248661714437,54.21815647498728,-0.006684521728634485,-0.13826731185840516,0.13158279012977064,1.10803324099723,4.0,septin-2 isoform x1,septin 2 isoform x1
XP_027262917.1,ADP-ribosylation factor-like protein 3 [Cricetulus griseus],False,False,False,True,False,False,7.293012224343032,20486.283200000005,0.351643096721895,-23.988946417020944,24.340589513742838,0.0013686954835633802,-0.09337183901092666,0.09474053449449005,1.6483516483516485,3.0,adp-ribosylation factor-like protein 3,adp ribosylation factor like protein 3
XP_027286296.1,40S ribosomal protein S16 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,10.75686928962961,16445.11309999998,18.340060031467296,-12.999965535723716,31.34002556719101,0.08264622653800982,-0.05858203816172488,0.14122826469973468,1.36986301369863,2.0,40s ribosomal protein s16 isoform x2,40s ribosomal protein s16 isoform x2
XP_027282281.1,notchless protein homolog 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.48956680236219,53250.52600000015,2.497120995718176,-55.983380394380525,58.48050139009869,0.005141271094406547,-0.11526303125973104,0.12040430235413754,1.8556701030927836,9.0,notchless protein homolog 1 isoform x2,notchless protein homolog 1 isoform x2
XP_027264721.1,AP-2 complex subunit alpha-2 isoform X1 [Cricetulus griseus],False,False,False,True,False,True,6.880937419206844,104060.26670000065,-0.9659495068125026,-102.96264060097894,101.99669109416644,-0.0012723638499412904,-0.13562400609063321,0.1343516422406919,1.703940362087327,16.0,ap-2 complex subunit alpha-2 isoform x1,ap 2 complex subunit alpha 2 isoform x1
NP_001233602.1,40S ribosomal protein S4 [Cricetulus griseus],False,False,False,True,False,False,10.838508896147644,29587.33200000003,25.91528345947729,-25.99318120448618,51.90846466396347,0.07894639072884682,-0.0791836926215305,0.1581300833503773,1.520912547528517,4.0,40s ribosomal protein s4,40s ribosomal protein s4
XP_027251060.1,vacuolar protein-sorting-associated protein 36 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,7.208451614960307,43703.003100000045,0.6792049890932054,-54.967081734184774,55.64628672327798,0.0015952920449741627,-0.12910468803101846,0.13069998007599262,1.2953367875647668,5.0,vacuolar protein-sorting-associated protein 36 isoform x3,vacuolar protein sorting associated protein 36 isoform x3
XP_027276469.1,aldehyde dehydrogenase family 16 member A1 isoform X4 [Cricetulus griseus],False,False,False,True,False,False,6.929865072439342,80207.14350000041,-0.4852123963337066,-68.96635470831012,68.48114231197641,-0.0007602738289401267,-0.10806260301327639,0.10730232918433628,1.7195767195767195,13.0,aldehyde dehydrogenase family 16 member a1 isoform x4,aldehyde dehydrogenase family 16 member a1 isoform x4
XP_027253553.1,alpha-mannosidase 2 [Cricetulus griseus],False,False,False,True,False,False,7.967065335671555,130765.87730000078,8.468269367265178,-127.97606962507365,136.44433899233883,0.009578817428751552,-0.14475914180605098,0.15433795923480254,0.959023539668701,11.0,alpha-mannosidase 2,alpha mannosidase 2
XP_027279142.1,tyrosine-protein phosphatase non-receptor type 1 isoform X4 [Cricetulus griseus],False,False,False,True,False,True,6.304905181757273,50145.361200000116,-6.702640585722369,-64.96783698359617,58.265196397873794,-0.014363896778688134,-0.1392274123059575,0.12486351552726936,2.517162471395881,11.0,tyrosine-protein phosphatase non-receptor type 1 isoform x4,tyrosine protein phosphatase non receptor type 1 isoform x4
XP_027277080.1,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.8301992105856595,69174.13500000026,-9.973820236976923,-64.9761677725875,55.002347535610575,-0.017248284139659918,-0.11236691432364303,0.0951186301839831,0.31645569620253167,2.0,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform x3,dolichyl diphosphooligosaccharide  protein glycosyltransferase subunit 2 isoform x3
XP_027262934.1,alpha-centractin isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.258851982569251,37553.374700000044,-8.548179330869695,-46.98377658548916,38.435597254619466,-0.022213713370748706,-0.12209432041000078,0.09988060703925206,1.2048192771084338,4.0,alpha-centractin isoform x2,alpha centractin isoform x2
NP_001233687.1,UTP--glucose-1-phosphate uridylyltransferase [Cricetulus griseus],False,False,False,True,False,False,7.736989870790037,56923.49570000003,2.7121453923657883,-61.97841454441369,64.69055993677948,0.005341117251839669,-0.12205613316182862,0.12739725041366828,0.5905511811023622,3.0,utp--glucose-1-phosphate uridylyltransferase,utp  glucose 1 phosphate uridylyltransferase
NP_001233731.1,plastin-3 [Cricetulus griseus],False,False,False,True,False,False,5.143282735899168,70794.2003000002,-11.276428594745546,-89.96462577029183,78.68819717554629,-0.01920230249571406,-0.15319814633152815,0.1339958438358141,1.4285714285714286,9.0,plastin-3,plastin 3
XP_027278326.1,low-density lipoprotein receptor-related protein 4 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,4.464162959242485,210555.91499999934,-73.97414654433443,-272.92009559528356,198.9459490509491,-0.06090905367131181,-0.2247177632611137,0.1638087095898019,4.862579281183932,92.0,low-density lipoprotein receptor-related protein 4 isoform x1,low density lipoprotein receptor related protein 4 isoform x1
XP_027254890.1,prolyl 3-hydroxylase 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,4.689726219880285,83493.94870000031,-25.438603057634467,-110.96443253116419,85.52582947352971,-0.03880640790863563,-0.16927545205208536,0.13046904414344973,2.029769959404601,15.0,prolyl 3-hydroxylase 1 isoform x1,prolyl 3 hydroxylase 1 isoform x1
XP_027255013.1,ras-related GTP-binding protein C isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.418355788615011,44120.34840000007,-18.027430924848563,-57.9843303782281,39.956899453379535,-0.04207473644392703,-0.13533128645517378,0.09325655001124673,1.7587939698492463,7.0,ras-related gtp-binding protein c isoform x2,ras related gtp binding protein c isoform x2
XP_027286861.1,alpha-soluble NSF attachment protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.904024130647631,33178.27740000002,-8.338132102249544,-44.985102770879365,36.64697066862982,-0.02353313222897779,-0.12696373226752417,0.10343060003854636,2.711864406779661,8.0,alpha-soluble nsf attachment protein isoform x2,alpha soluble nsf attachment protein isoform x2
XP_027251304.1,"serine--tRNA ligase, cytoplasmic isoform X2 [Cricetulus griseus]",False,False,False,True,False,True,6.896985404145383,61407.5577000001,-0.5354254425766447,-84.96191862488925,84.42649318231261,-0.001002454432711862,-0.15907061033064898,0.15806815589793716,1.6791044776119404,9.0,"serine--trna ligase, cytoplasmic isoform x2",serine  trna ligase cytoplasmic isoform x2
XP_027274623.1,epoxide hydrolase 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.879111996922234,52559.828700000035,7.015381494462314,-52.98691604164826,60.00229753611057,0.014570088340148531,-0.1100473364432506,0.1246174247833991,0.6593406593406593,3.0,epoxide hydrolase 1 isoform x2,epoxide hydrolase 1 isoform x2
XP_027246743.1,signal recognition particle subunit SRP72 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,9.948578048605686,74737.40350000041,27.235753196681042,-77.97003854936258,105.20579174604362,0.04473295339937316,-0.12806071768196936,0.17279367108134247,1.4903129657228018,10.0,signal recognition particle subunit srp72 isoform x2,signal recognition particle subunit srp72 isoform x2
XP_027262314.1,MAM domain-containing protein 2 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.742252655201909,77646.07530000038,-22.187246312013652,-83.97619464510662,61.788948333092954,-0.03552525890991796,-0.13445904981104997,0.09893379090113201,2.7696793002915454,19.0,mam domain-containing protein 2 isoform x3,mam domain containing protein 2 isoform x3
XP_027258389.1,translation initiation factor eIF-2B subunit gamma isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.078009667166195,50538.00110000003,-4.805332401352417,-63.97339527084229,59.168062869489866,-0.010244519195942891,-0.13638529473993016,0.12614077554398728,2.6548672566371683,12.0,translation initiation factor eif-2b subunit gamma isoform x1,translation initiation factor eif 2b subunit gamma isoform x1
XP_027277082.1,deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [Cricetulus griseus],False,False,False,True,False,False,9.084970507196221,75406.53480000024,11.118317753765714,-86.97331410585149,98.0916318596172,0.018152924945172445,-0.14200170189071024,0.16015462683588266,3.0441400304414,20.0,deoxynucleoside triphosphate triphosphohydrolase samhd1,deoxynucleoside triphosphate triphosphohydrolase samhd1
XP_027279703.1,torsin-1A [Cricetulus griseus],False,False,False,True,True,False,7.689341695292486,37779.317300000024,2.1792016931407243,-40.99149091100825,43.170692604148975,0.005640378001898914,-0.1060973402908235,0.11173771829272243,2.1021021021021022,7.0,torsin-1a,torsin 1a
XP_027245030.1,DNA-directed RNA polymerases I and III subunit RPAC1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.641682178216913,39101.121100000055,-12.80229524919095,-55.97595153685083,43.17365628765988,-0.032384849659460285,-0.14159748230933109,0.10921263264987083,1.1560693641618496,4.0,dna-directed rna polymerases i and iii subunit rpac1 isoform x2,dna directed rna polymerases i and iii subunit rpac1 isoform x2
XP_027252648.1,inositol polyphosphate 1-phosphatase isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.559351415166996,43897.51190000005,-10.85588211305845,-50.979030847169106,40.12314873411065,-0.025422526065680934,-0.1193837338152689,0.09396120774958795,1.7632241813602016,7.0,inositol polyphosphate 1-phosphatase isoform x2,inositol polyphosphate 1 phosphatase isoform x2
XP_027288284.1,host cell factor 1 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,7.265703059029821,210400.73179999847,3.4999531089657205,-129.94392193582127,133.443875044787,0.0028832186692328244,-0.10704621748187029,0.10992943615110314,1.6129032258064515,33.0,host cell factor 1 isoform x5,host cell factor 1 isoform x5
XP_027286803.1,U4/U6 small nuclear ribonucleoprotein Prp31 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.336153520877135,55415.298700000116,-6.578725232468992,-75.96001730617648,69.38129207370748,-0.01318971713674835,-0.15229259568802025,0.1391028785512719,0.8016032064128256,4.0,u4/u6 small nuclear ribonucleoprotein prp31 isoform x2,u4/u6 small nuclear ribonucleoprotein prp31 isoform x2
XP_027275941.1,heterogeneous nuclear ribonucleoprotein A3 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,8.936283895619706,37085.67439999987,4.649991756322052,-39.99838075486321,44.648372511185265,0.012185076174223273,-0.10481380223544613,0.1169988784096694,1.1204481792717087,4.0,heterogeneous nuclear ribonucleoprotein a3 isoform x3,heterogeneous nuclear ribonucleoprotein a3 isoform x3
XP_027278669.1,dipeptidyl peptidase 2 [Cricetulus griseus],False,False,False,True,False,False,6.547997611820936,56396.487500000076,-2.5579067653157734,-49.99267309995751,47.43476633464173,-0.00506870317421317,-0.09906460402120011,0.09399590084698696,1.9762845849802373,10.0,dipeptidyl peptidase 2,dipeptidyl peptidase 2
