accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI,mass,desc_lower_2
XP_027265874.1,switch-associated protein 70 [Cricetulus griseus],False,False,False,True,False,False,6.122647971188899,68770.8394000002,switch associated protein 70
XP_027255007.1,microtubule-actin cross-linking factor 1 isoform X17 [Cricetulus griseus],False,False,False,True,False,False,4.861809417457418,851314.8536000052,microtubule actin cross linking factor 1 isoform x17
XP_027288193.1,V-type proton ATPase subunit S1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.677267537511878,51606.870100000124,v type proton atpase subunit s1 isoform x2
XP_027288629.1,heterogeneous nuclear ribonucleoprotein H2 [Cricetulus griseus],False,False,False,True,False,True,6.270189568748176,49279.03360000008,heterogeneous nuclear ribonucleoprotein h2
XP_027248147.1,cleavage and polyadenylation specificity factor subunit 6 isoform X7 [Cricetulus griseus],False,False,False,True,False,False,7.184862489519176,59209.07600000004,cleavage and polyadenylation specificity factor subunit 6 isoform x7
XP_027278164.1,catalase isoform X2 [Cricetulus griseus],False,False,False,True,False,True,7.9054119221351185,55554.85110000003,catalase isoform x2
XP_027265420.1,cathepsin L1 [Cricetulus griseus],False,False,False,True,False,True,7.307110239803513,37247.795200000015,cathepsin l1
XP_027277217.1,eukaryotic translation initiation factor 2 subunit 2 [Cricetulus griseus],False,False,False,True,False,False,5.223985779384968,38213.77600000003,eukaryotic translation initiation factor 2 subunit 2
XP_027259892.1,"aconitate hydratase, mitochondrial [Cricetulus griseus]",False,False,False,True,False,False,8.819271510983418,85465.52460000048,aconitate hydratase mitochondrial
XP_027247135.1,inosine-5'-monophosphate dehydrogenase 1 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,6.670900691313916,61261.46200000014,inosine 5' monophosphate dehydrogenase 1 isoform x3
XP_027271769.1,coronin-1C [Cricetulus griseus],False,False,False,True,False,True,7.18463654370998,53150.24150000005,coronin 1c
XP_027282582.1,platelet-activating factor acetylhydrolase IB subunit alpha isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.906460585611962,41290.66870000006,platelet activating factor acetylhydrolase ib subunit alpha isoform x2
XP_027245022.1,exportin-5 isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.674538318848336,131715.72640000057,exportin 5 isoform x3
XP_027257828.1,ras-related protein Rab-32 [Cricetulus griseus],False,False,False,True,False,False,6.9435112006155855,25103.276900000008,ras related protein rab 32
XP_027264644.1,nucleosome assembly protein 1-like 4 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.003438882489683,42694.79100000007,nucleosome assembly protein 1 like 4 isoform x2
XP_027285040.1,heterogeneous nuclear ribonucleoprotein F [Cricetulus griseus],False,False,False,True,False,False,4.97831502570932,45729.36040000008,heterogeneous nuclear ribonucleoprotein f
XP_027258857.1,elongator complex protein 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,6.719192226487297,150179.44740000062,elongator complex protein 1 isoform x1
XP_027248088.1,protein MON2 homolog isoform X4 [Cricetulus griseus],False,False,False,True,False,False,6.132810209290857,188748.10020000007,protein mon2 homolog isoform x4
XP_027259183.1,cytoplasmic aconitate hydratase [Cricetulus griseus],False,False,False,True,False,False,7.806901719240265,98211.57130000064,cytoplasmic aconitate hydratase
XP_027288081.1,serine/threonine-protein kinase A-Raf isoform X9 [Cricetulus griseus],False,False,False,True,False,False,10.038156632158385,63328.79380000021,serine/threonine protein kinase a raf isoform x9
XP_027256728.1,alpha-aminoadipic semialdehyde dehydrogenase isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.805158855025566,58969.132100000104,alpha aminoadipic semialdehyde dehydrogenase isoform x2
XP_027249672.1,rho-related GTP-binding protein RhoC [Cricetulus griseus],False,False,False,True,False,True,6.53335336512178,22006.1232,rho related gtp binding protein rhoc
XP_027278130.1,eukaryotic translation initiation factor 3 subunit M [Cricetulus griseus],False,False,False,True,False,False,5.300126606756021,42501.51020000009,eukaryotic translation initiation factor 3 subunit m
XP_027246373.1,proteasome activator complex subunit 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.685220958424303,28659.591000000015,proteasome activator complex subunit 1 isoform x2
XP_027271176.1,xylulose kinase isoform X5 [Cricetulus griseus],False,False,False,True,False,True,4.888686575596993,45586.23020000009,xylulose kinase isoform x5
XP_027243028.1,14-3-3 protein eta isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.2606381758455,28211.41170000001,14 3 3 protein eta isoform x2
XP_027242524.1,UDP-glucuronic acid decarboxylase 1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,7.770574805828133,43278.9271,udp glucuronic acid decarboxylase 1 isoform x1
XP_027286319.1,NAD-dependent protein deacetylase sirtuin-2 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.985154472184525,43279.74970000008,nad dependent protein deacetylase sirtuin 2 isoform x2
NP_001243807.1,selenoprotein P precursor [Cricetulus griseus],False,False,False,True,False,False,8.450635107413165,42803.73870000009,selenoprotein p precursor
XP_027261548.1,NEDD8-activating enzyme E1 regulatory subunit isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.890552128091765,57658.02930000005,nedd8 activating enzyme e1 regulatory subunit isoform x3
XP_027254113.1,protein/nucleic acid deglycase DJ-1 [Cricetulus griseus],False,False,False,True,False,True,6.7881584506641675,19928.893499999995,protein/nucleic acid deglycase dj 1
XP_027267797.1,ubiquitin conjugation factor E4 A isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.693536904265625,112349.77670000069,ubiquitin conjugation factor e4 a isoform x2
XP_027247312.1,poly [ADP-ribose] polymerase 12 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,9.70361858608524,79922.76100000044,poly [adp ribose] polymerase 12 isoform x2
XP_027270719.1,protein PML isoform X1 [Cricetulus griseus],False,False,False,True,False,True,4.800211554143171,97563.93890000082,protein pml isoform x1
XP_027279145.1,ubiquitin-conjugating enzyme E2 variant 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.426017316883886,16310.547299999986,ubiquitin conjugating enzyme e2 variant 1 isoform x2
XP_027282784.1,eukaryotic translation initiation factor 5A-1 [Cricetulus griseus],False,False,False,True,False,False,4.569591130409161,16832.077699999994,eukaryotic translation initiation factor 5a 1
XP_027248379.1,ADP-ribosylation factor-like protein 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,5.107131608313402,20411.333599999994,adp ribosylation factor like protein 1 isoform x2
XP_027272113.1,HEAT repeat-containing protein 5A isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.640934834161441,214995.0217000005,heat repeat containing protein 5a isoform x6
XP_027271845.1,"dynein light chain 1, cytoplasmic [Cricetulus griseus]",False,False,False,True,False,True,7.482331912940894,10365.769799999993,dynein light chain 1 cytoplasmic
XP_027260122.1,small nuclear ribonucleoprotein Sm D1 [Cricetulus griseus],False,False,False,True,False,True,11.637983942650559,13281.41579999998,small nuclear ribonucleoprotein sm d1
XP_027269346.1,WD repeat domain phosphoinositide-interacting protein 2 [Cricetulus griseus],False,False,False,True,False,True,5.548238620551127,48532.727000000086,wd repeat domain phosphoinositide interacting protein 2
XP_027255442.1,"platelet-activating factor acetylhydrolase 2, cytoplasmic isoform X1 [Cricetulus griseus]",False,False,False,True,False,False,9.400314659204017,45770.14140000008,platelet activating factor acetylhydrolase 2 cytoplasmic isoform x1
XP_027247243.1,WD repeat-containing protein 91 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.688138397014509,82955.24350000055,wd repeat containing protein 91 isoform x2
XP_027276017.1,Golgi reassembly-stacking protein 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.199179506942535,47304.95190000012,golgi reassembly stacking protein 2 isoform x2
XP_027274576.1,BRO1 domain-containing protein BROX isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.892441743603869,39849.95570000002,bro1 domain containing protein brox isoform x2
XP_027251291.1,proteasome subunit alpha type-5 [Cricetulus griseus],False,False,False,True,False,True,4.214646203980729,26410.739299999997,proteasome subunit alpha type 5
XP_027275977.1,obg-like ATPase 1 [Cricetulus griseus],False,False,False,True,False,False,8.251216330648798,44743.003700000074,obg like atpase 1
XP_027281104.1,meteorin-like protein isoform X2 [Cricetulus griseus],False,False,False,True,False,True,9.16495348409055,35494.33270000001,meteorin like protein isoform x2
XP_027280693.1,brain-specific serine protease 4 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,7.645898587098376,40185.91950000003,brain specific serine protease 4 isoform x1
XP_027288446.1,spermine synthase isoform X3 [Cricetulus griseus],False,False,False,True,False,False,4.347243364246512,41298.6851,spermine synthase isoform x3
XP_027272021.1,plasminogen activator inhibitor 1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.76911053799206,45194.70030000009,plasminogen activator inhibitor 1 isoform x2
XP_027260888.1,"1,5-anhydro-D-fructose reductase isoform X2 [Cricetulus griseus]",False,False,False,True,False,False,9.25741723837901,29284.57710000003,15 anhydro d fructose reductase isoform x2
XP_027282801.1,neuroligin-2 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,5.462289964376994,79067.23150000047,neuroligin 2 isoform x1
XP_027277388.1,5'-3' exoribonuclease 2 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.8591283742522515,108288.8623000007,5' 3' exoribonuclease 2 isoform x2
XP_027275747.1,helicase with zinc finger domain 2 [Cricetulus griseus],False,False,False,True,False,False,9.19486468530268,327972.38470000215,helicase with zinc finger domain 2
XP_027253464.1,protein phosphatase 1 regulatory subunit 7 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.23606445027308,41708.91470000005,protein phosphatase 1 regulatory subunit 7 isoform x2
XP_027250161.1,pyridoxal kinase isoform X3 [Cricetulus griseus],False,False,False,True,False,False,5.185243393235941,34862.653500000044,pyridoxal kinase isoform x3
XP_027256298.1,phosphoglucomutase-1 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,6.133805934034457,61338.24150000022,phosphoglucomutase 1 isoform x2
XP_027269853.1,vacuolar protein sorting-associated protein 29 isoform X5 [Cricetulus griseus],False,False,False,True,False,False,6.82537566601298,20495.436000000005,vacuolar protein sorting associated protein 29 isoform x5
XP_027260652.1,polypeptide N-acetylgalactosaminyltransferase 2 isoform X3 [Cricetulus griseus],False,False,False,True,False,True,9.294634677011105,63658.746100000164,polypeptide n acetylgalactosaminyltransferase 2 isoform x3
XP_027281105.1,tubulin-specific chaperone D isoform X2 [Cricetulus griseus],False,False,False,True,False,True,6.311441170332796,133563.6755000006,tubulin specific chaperone d isoform x2
XP_027282504.1,nucleoredoxin isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.377122609115563,48413.604400000055,nucleoredoxin isoform x2
XP_027260679.1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,8.909352304170982,122261.2365000007,swi/snf related matrix associated actin dependent regulator of chromatin subfamily a member 5 isoform x2
XP_027245698.1,asparagine synthetase [glutamine-hydrolyzing] [Cricetulus griseus],False,False,False,True,False,False,6.5974169325203835,64325.9356000002,asparagine synthetase [glutamine hydrolyzing]
XP_027273614.1,ras-related protein Ral-B [Cricetulus griseus],False,False,False,True,False,True,6.54171634805695,23305.15580000001,ras related protein ral b
XP_027273212.1,protein odr-4 homolog isoform X2 [Cricetulus griseus],False,False,False,True,False,False,4.897569985757961,45394.897000000106,protein odr 4 homolog isoform x2
XP_027243626.1,PCI domain-containing protein 2 isoform X1 [Cricetulus griseus],False,False,False,True,False,True,9.527335622790437,46117.52699999998,pci domain containing protein 2 isoform x1
XP_027272494.1,LOW QUALITY PROTEIN: inverted formin-2 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,4.920888759870079,135085.74090000044,low quality protein: inverted formin 2 isoform x2
NP_001233630.1,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 [Cricetulus griseus],False,False,False,True,False,False,5.804341540813031,37377.617300000056,guanine nucleotide binding protein g(i)/g(s)/g(t) subunit beta 1
XP_027251118.1,disintegrin and metalloproteinase domain-containing protein 9 isoform X6 [Cricetulus griseus],False,False,False,True,False,False,6.742079627100439,80988.1254000005,disintegrin and metalloproteinase domain containing protein 9 isoform x6
XP_027262099.1,T-cell immunomodulatory protein isoform X2 [Cricetulus griseus],False,False,False,True,False,False,5.027410734615713,67304.05550000019,t cell immunomodulatory protein isoform x2
XP_027288853.1,protein PBDC1 isoform X1 [Cricetulus griseus],False,False,False,True,False,False,3.931122259034864,22209.235899999996,protein pbdc1 isoform x1
XP_027277415.1,protein transport protein Sec23B [Cricetulus griseus],False,False,False,True,False,False,7.0363181193899855,86512.2338000004,protein transport protein sec23b
XP_027257710.1,HBS1-like protein isoform X1 [Cricetulus griseus],False,False,False,True,False,True,6.675693256610543,75030.42860000039,hbs1 like protein isoform x1
NP_001243717.1,glutathione peroxidase 1 [Cricetulus griseus],False,False,False,True,False,True,7.292695080395171,22396.161199999995,glutathione peroxidase 1
XP_027270170.1,phosphoinositide 3-kinase regulatory subunit 4 isoform X2 [Cricetulus griseus],False,False,False,True,False,False,7.161559423029092,152831.38360000006,phosphoinositide 3 kinase regulatory subunit 4 isoform x2
XP_027279277.1,mitochondrial import receptor subunit TOM34 isoform X2 [Cricetulus griseus],False,False,False,True,False,True,9.900335636108885,34361.73400000004,mitochondrial import receptor subunit tom34 isoform x2
